,dataset_name_sub,site_name,profile_name,elevation..m.,tree_Plot,tree_ELEV,geometry_profile,ISCN.1.1..2015.12.10.,dataset_name_soc,lat..dec..deg.,long..dec..deg.,datum..datum.,state..state_province.,country..country.,observation_date..YYYY.MM.DD.,layer_name,layer_top..cm.,layer_bot..cm.,hzn_desgn_other,hzn,hzn_desgn,layer_note,color,vegclass_local,soil_taxon,soil_series,bd_method,bd_samp..g.cm.3.,bd_tot..g.cm.3.,bd_whole..g.cm.3.,bd_other..g.cm.3.,bdNRCS_prep_code,cNRCS_prep_code,c_method,c_tot..percent.,oc..percent.,loi..percent.,n_tot..percent.,c_to_n..mass.ratio.,soc..g.cm.2.,soc_carbon_flag,soc_method,ph_method,ph_cacl,ph_h2o,ph_other,caco3..percent.,sand_tot_psa..percent.,silt_tot_psa..percent.,clay_tot_psa..percent.,wpg2_method,wpg2..percent.,cat_exch..cmol.H..kg.1.,al_dith..specified.by.al_fe_units.,al_ox..specified.by.al_fe_units.,al_other..specified.by.al_fe_units.,fe_dith..specified.by.al_fe_units.,fe_ox..specified.by.al_fe_units.,fe_other..specified.by.al_fe_units.,mn_dith..specified.by.al_fe_units.,mn_ox..specified.by.al_fe_units.,mn_other..specified.by.al_fe_units.,al_fe_units..extract_units.,al_fe_method,ca_al..specified.by.bc_units.,ca_ext..specified.by.bc_units.,k_ext..specified.by.bc_units.,mg_ext..specified.by.bc_units.,na_ext..specified.by.bc_units.,bc_units..extract_units.,bc_method,base_sum..specified.by.cec_h_units.,cec_sum..specified.by.cec_h_units.,ecec..specified.by.cec_h_units.,cec_h_units..extract_units.,bs..percent.,bs_sum..percent.,h_ext..specified.by.metal_ext_units.,zn_ext..specified.by.metal_ext_units.,metal_ext_units..extract_units.,metal_ext_method,p_bray..specified.by.p_units.,p_ox..specified.by.p_units.,p_meh..specified.by.p_units.,p_other..specified.by.p_units.,p_units..extract_units.,p_method,root_quant_size,root_weight..g.,X15n....,X13c....,X14c....,X14c_sigma....,X14c_age..BP.,X14c_age_sigma..BP.,fraction_modern,fraction_modern_sigma,textureClass,locator_parent_alias,DOS.hzn,foresttype,
638,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02814,8,0,NA,O,O2,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,3.2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,0.7,11.1,0.8,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,NA,sitka-spruce
639,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02813,10,8,NA,O,O1,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,NA,red-alder
640,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02813,10,8,NA,O,O1,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,NA,sitka-spruce
641,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02818,23,36,NA,C,2C1,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.45,NA,S,S,NA,NA,1.31,NA,0,NA,0.246935,soc [oc*bd_whole],no fill,NA,5,5,NA,NA,91,7,2,NA,0,NA,0.7,NA,0.4,0.8,NA,0.2,0,NA,NA,percent_mass,NA,NA,1,0,0.1,0.2,meq 100g-1,NA,1.3,18.4,2.3,meq 100g-1,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,red-alder
642,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02818,23,36,NA,C,2C1,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.45,NA,S,S,NA,NA,1.31,NA,0,NA,0.246935,soc [oc*bd_whole],no fill,NA,5,5,NA,NA,91,7,2,NA,0,NA,0.7,NA,0.4,0.8,NA,0.2,0,NA,NA,percent_mass,NA,NA,1,0,0.1,0.2,meq 100g-1,NA,1.3,18.4,2.3,meq 100g-1,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,sitka-spruce
643,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02819,36,46,NA,C,2C2,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.75,NA,S,S,NA,NA,2.36,NA,NA,NA,0.413,soc [oc*bd_whole],no fill,NA,5,5,NA,NA,84,14,2,NA,38,NA,1.3,NA,0.8,1.4,NA,0.6,0,NA,NA,percent_mass,NA,NA,1.3,0,0.1,0.3,meq 100g-1,NA,1.7,26.8,2.8,meq 100g-1,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,red-alder
644,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02819,36,46,NA,C,2C2,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.75,NA,S,S,NA,NA,2.36,NA,NA,NA,0.413,soc [oc*bd_whole],no fill,NA,5,5,NA,NA,84,14,2,NA,38,NA,1.3,NA,0.8,1.4,NA,0.6,0,NA,NA,percent_mass,NA,NA,1.3,0,0.1,0.3,meq 100g-1,NA,1.7,26.8,2.8,meq 100g-1,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,sitka-spruce
645,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02820,46,142,NA,C,2C3,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.45,NA,S,S,NA,NA,0.98,NA,NA,NA,1.36416,soc [oc*bd_whole],no fill,NA,5.2,5.1,NA,NA,91,8,1,NA,0,NA,0.6,NA,0.5,0.8,NA,0.3,0,NA,NA,percent_mass,NA,NA,1.2,0,0,0.3,meq 100g-1,NA,1.5,14.8,2.3,meq 100g-1,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,red-alder
646,NRCS Sept/2014,S1981AK280010,82P0554,9,17716,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02820,46,142,NA,C,2C3,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.45,NA,S,S,NA,NA,0.98,NA,NA,NA,1.36416,soc [oc*bd_whole],no fill,NA,5.2,5.1,NA,NA,91,8,1,NA,0,NA,0.6,NA,0.5,0.8,NA,0.3,0,NA,NA,percent_mass,NA,NA,1.2,0,0,0.3,meq 100g-1,NA,1.5,14.8,2.3,meq 100g-1,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,sitka-spruce
647,NRCS Sept/2014,S1981AK280010,82P0554,9,61660,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02815,0,3,NA,E,E,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.45,NA,S,S,NA,NA,5.87,NA,0.3,NA,0.255345,soc [oc*bd_whole],no fill,NA,3.3,3.9,NA,NA,65,32,3,NA,0,NA,0.2,NA,0.1,0.6,NA,0.2,0,NA,NA,percent_mass,NA,NA,2.8,0.1,0.8,0.3,meq 100g-1,NA,4,34.5,9.2,meq 100g-1,18,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,alaska-yellow-cedar
648,NRCS Sept/2014,S1981AK280010,82P0554,9,61660,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02816,3,8,NA,B,Bh,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.45,NA,S,S,NA,NA,9.71,NA,0.5,NA,0.703975,soc [oc*bd_whole],no fill,NA,3.6,4.1,NA,NA,67,28,4,NA,0,NA,0.8,NA,0.7,2.5,NA,1.8,0,NA,NA,percent_mass,NA,NA,1.9,0.1,0.9,0.3,meq 100g-1,NA,3.2,72.5,14.5,meq 100g-1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,alaska-yellow-cedar
649,NRCS Sept/2014,S1981AK280010,82P0554,9,61660,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02817,8,23,NA,B,B,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.51,NA,S,S,NA,NA,6.28,NA,0.2,NA,1.42242,soc [oc*bd_whole],no fill,NA,4.5,4.7,NA,NA,54,44,2,NA,9,NA,1.7,NA,1.7,2.4,NA,1.7,0,NA,NA,percent_mass,NA,NA,1.8,0,0.1,0.3,meq 100g-1,NA,2.2,55.6,7.3,meq 100g-1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,alaska-yellow-cedar
650,NRCS Sept/2014,S1981AK280010,82P0554,9,61660,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02814,8,0,NA,O,O2,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,3.2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,0.7,11.1,0.8,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,NA,alaska-yellow-cedar
651,NRCS Sept/2014,S1981AK280010,82P0554,9,61660,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02813,10,8,NA,O,O1,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,NA,alaska-yellow-cedar
652,NRCS Sept/2014,S1981AK280010,82P0554,9,61660,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02818,23,36,NA,C,2C1,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.45,NA,S,S,NA,NA,1.31,NA,0,NA,0.246935,soc [oc*bd_whole],no fill,NA,5,5,NA,NA,91,7,2,NA,0,NA,0.7,NA,0.4,0.8,NA,0.2,0,NA,NA,percent_mass,NA,NA,1,0,0.1,0.2,meq 100g-1,NA,1.3,18.4,2.3,meq 100g-1,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,alaska-yellow-cedar
653,NRCS Sept/2014,S1981AK280010,82P0554,9,61660,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02819,36,46,NA,C,2C2,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.75,NA,S,S,NA,NA,2.36,NA,NA,NA,0.413,soc [oc*bd_whole],no fill,NA,5,5,NA,NA,84,14,2,NA,38,NA,1.3,NA,0.8,1.4,NA,0.6,0,NA,NA,percent_mass,NA,NA,1.3,0,0.1,0.3,meq 100g-1,NA,1.7,26.8,2.8,meq 100g-1,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,alaska-yellow-cedar
654,NRCS Sept/2014,S1981AK280010,82P0554,9,61660,30.48,c(913299.833791223,6304394.87516735),NA,ISCN No SOC stock computation,56.7,-134.24445,WGS84,Alaska,United States,29738,82P02820,46,142,NA,C,2C3,NA,NA,NA,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Humicryods",Tuxekan,NA,NA,NA,1.45,NA,S,S,NA,NA,0.98,NA,NA,NA,1.36416,soc [oc*bd_whole],no fill,NA,5.2,5.1,NA,NA,91,8,1,NA,0,NA,0.6,NA,0.5,0.8,NA,0.3,0,NA,NA,percent_mass,NA,NA,1.2,0,0,0.3,meq 100g-1,NA,1.5,14.8,2.3,meq 100g-1,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81AK280010,min,alaska-yellow-cedar
655,NRCS Sept/2014,S1982AK100002,82P0618,366,19202,396.24,c(793097.250651673,6588056.81040122),NA,ISCN No SOC stock computation,59.32917,-135.84584,WGS84,Alaska,United States,30042,82P03237,0,5,NA,E,E,NA,NA,NA,"Loamy-skeletal, mixed, superactive Humic Lithic Cryorthods",Tolstoi,NA,NA,NA,1.62,NA,S,S,NA,NA,5.31,NA,0.2,NA,0.43011,soc [oc*bd_whole],no fill,NA,3.5,3.9,NA,NA,38,60,2,NA,23,NA,0.1,NA,0.1,0.5,NA,0.3,0,NA,NA,percent_mass,NA,NA,3.1,0.1,0.9,0.1,meq 100g-1,NA,4.2,33.9,9.4,meq 100g-1,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100002,min,western-hemlock
656,NRCS Sept/2014,S1982AK100002,82P0618,366,19202,396.24,c(793097.250651673,6588056.81040122),NA,ISCN No SOC stock computation,59.32917,-135.84584,WGS84,Alaska,United States,30042,82P03238,5,10,NA,B,Bs1,NA,NA,NA,"Loamy-skeletal, mixed, superactive Humic Lithic Cryorthods",Tolstoi,NA,0.73,NA,0.88,0.65,S,S,NA,NA,11.58,NA,0.4,NA,0.42267,soc [oc*bd_samp],no fill,NA,3.8,4.3,NA,NA,46,52,2,NA,35,NA,1,NA,0.9,6.5,NA,4.6,0,NA,NA,percent_mass,NA,NA,3.3,0.1,0.7,0.2,meq 100g-1,NA,4.3,80.1,13.7,meq 100g-1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100002,min,western-hemlock
657,NRCS Sept/2014,S1982AK100002,82P0618,366,19202,396.24,c(793097.250651673,6588056.81040122),NA,ISCN No SOC stock computation,59.32917,-135.84584,WGS84,Alaska,United States,30042,82P03236,8,0,NA,O,O,NA,NA,NA,"Loamy-skeletal, mixed, superactive Humic Lithic Cryorthods",Tolstoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100002,NA,western-hemlock
658,NRCS Sept/2014,S1982AK100002,82P0618,366,19202,396.24,c(793097.250651673,6588056.81040122),NA,ISCN No SOC stock computation,59.32917,-135.84584,WGS84,Alaska,United States,30042,82P03239,10,20,NA,B,Bs2,NA,NA,NA,"Loamy-skeletal, mixed, superactive Humic Lithic Cryorthods",Tolstoi,NA,0.94,NA,1.12,0.87,S,S,NA,NA,3.67,NA,0.1,NA,0.34498,soc [oc*bd_samp],no fill,NA,4.3,4.6,NA,NA,56,41,3,NA,33,NA,1,NA,0.9,5,NA,2.6,0,NA,NA,percent_mass,NA,NA,1,0,0.2,0.1,meq 100g-1,NA,1.3,47.4,5.9,meq 100g-1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100002,min,western-hemlock
659,NRCS Sept/2014,S1982AK100002,82P0618,366,19202,396.24,c(793097.250651673,6588056.81040122),NA,ISCN No SOC stock computation,59.32917,-135.84584,WGS84,Alaska,United States,30042,82P03240,20,33,NA,B,Bs3,NA,NA,NA,"Loamy-skeletal, mixed, superactive Humic Lithic Cryorthods",Tolstoi,NA,NA,NA,1.34,NA,S,S,NA,NA,9.84,NA,NA,NA,1.71413,soc [oc*bd_whole],no fill,NA,4.2,4.5,NA,NA,55,42,3,NA,51,NA,1.6,NA,1.6,4.8,NA,3.6,0,NA,NA,percent_mass,NA,NA,3.9,0.2,0.4,0,meq 100g-1,NA,4.5,71.8,13.7,meq 100g-1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100002,min,western-hemlock
660,NRCS Sept/2014,S1982AK100002,82P0618,366,19202,396.24,c(793097.250651673,6588056.81040122),NA,ISCN No SOC stock computation,59.32917,-135.84584,WGS84,Alaska,United States,30042,82P03241,33,46,NA,C,C,NA,NA,NA,"Loamy-skeletal, mixed, superactive Humic Lithic Cryorthods",Tolstoi,NA,1.36,NA,1.7,1.31,S,S,NA,NA,2.07,NA,NA,NA,0.365976,soc [oc*bd_samp],no fill,NA,4.7,4.9,NA,NA,59,40,1,NA,46,NA,1.1,NA,NA,1.6,NA,NA,0,NA,NA,percent_mass,NA,NA,0.9,0,0.1,0.1,meq 100g-1,NA,1.1,29.7,3,meq 100g-1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100002,min,western-hemlock
661,NRCS Sept/2014,S1982AK100005,82P0621,61,18403,30.48,c(777186.928826569,6610140.13476093),NA,ISCN No SOC stock computation,59.5375,-136.09584,WGS84,Alaska,United States,30042,82P03261,0,8,NA,E,E,NA,NA,NA,"Sandy-skeletal, mixed Dystric Cryochrept",Lutak,NA,1.19,NA,1.2,1.18,S,S,NA,NA,2.68,NA,0.1,NA,0.255136,soc [oc*bd_samp],no fill,NA,4.1,4.5,NA,NA,40,55,5,NA,2,NA,0.1,NA,0.1,0.6,NA,0.3,0,NA,NA,percent_mass,NA,NA,2.6,0.1,0.5,0.1,meq 100g-1,NA,3.3,18.3,7.6,meq 100g-1,24,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100005,min,paper-birch
662,NRCS Sept/2014,S1982AK100005,82P0621,61,18403,30.48,c(777186.928826569,6610140.13476093),NA,ISCN No SOC stock computation,59.5375,-136.09584,WGS84,Alaska,United States,30042,82P03260,5,0,NA,O,O2,NA,NA,NA,"Sandy-skeletal, mixed Dystric Cryochrept",Lutak,NA,NA,NA,1.45,NA,S,S,NA,NA,19,NA,NA,NA,1.3775,soc [oc*bd_whole],no fill,NA,3.9,4.4,NA,NA,60,39,2,NA,0,NA,0.2,NA,NA,1.3,NA,NA,0.1,NA,NA,percent_mass,NA,NA,13.5,1,2.9,0.2,meq 100g-1,NA,17.6,64.6,18.8,meq 100g-1,36,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100005,NA,paper-birch
663,NRCS Sept/2014,S1982AK100005,82P0621,61,18403,30.48,c(777186.928826569,6610140.13476093),NA,ISCN No SOC stock computation,59.5375,-136.09584,WGS84,Alaska,United States,30042,82P03262,8,13,NA,B,Bs1,NA,NA,NA,"Sandy-skeletal, mixed Dystric Cryochrept",Lutak,NA,1.13,NA,1.21,1.12,S,S,NA,NA,2.49,NA,0.1,NA,0.140685,soc [oc*bd_samp],no fill,NA,4.3,4.9,NA,NA,59,36,5,NA,14,NA,0.6,NA,0.4,4.2,NA,0.9,0.1,NA,NA,percent_mass,NA,NA,5.6,0.2,0.6,0.1,meq 100g-1,NA,6.5,32.5,8.8,meq 100g-1,29,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100005,min,paper-birch
664,NRCS Sept/2014,S1982AK100005,82P0621,61,18403,30.48,c(777186.928826569,6610140.13476093),NA,ISCN No SOC stock computation,59.5375,-136.09584,WGS84,Alaska,United States,30042,82P03263,13,20,NA,B,Bs2,NA,NA,NA,"Sandy-skeletal, mixed Dystric Cryochrept",Lutak,NA,NA,NA,1.73,NA,S,S,NA,NA,1.7,NA,0.1,NA,0.20587,soc [oc*bd_whole],no fill,NA,4.9,5.3,NA,NA,75,23,2,NA,36,NA,1.7,NA,1,3.4,NA,0.6,0.1,NA,NA,percent_mass,NA,NA,5.5,0.3,0.5,0.1,meq 100g-1,NA,6.4,43.9,7.5,meq 100g-1,21,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100005,min,paper-birch
665,NRCS Sept/2014,S1982AK100005,82P0621,61,18403,30.48,c(777186.928826569,6610140.13476093),NA,ISCN No SOC stock computation,59.5375,-136.09584,WGS84,Alaska,United States,30042,82P03259,15,5,NA,O,O1,NA,NA,NA,"Sandy-skeletal, mixed Dystric Cryochrept",Lutak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100005,NA,paper-birch
666,NRCS Sept/2014,S1982AK100005,82P0621,61,18403,30.48,c(777186.928826569,6610140.13476093),NA,ISCN No SOC stock computation,59.5375,-136.09584,WGS84,Alaska,United States,30042,82P03264,20,36,NA,B,Bs3,NA,NA,NA,"Sandy-skeletal, mixed Dystric Cryochrept",Lutak,NA,NA,NA,2,NA,S,S,NA,NA,1.76,NA,NA,NA,0.5632,soc [oc*bd_whole],no fill,NA,5.5,5.6,NA,NA,80,19,1,NA,61,NA,1,NA,0.6,1.9,NA,0.2,0.1,NA,NA,percent_mass,NA,NA,2.8,0.1,0.3,0.1,meq 100g-1,NA,3.3,25.8,NA,meq 100g-1,20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100005,min,paper-birch
667,NRCS Sept/2014,S1982AK100005,82P0621,61,18403,30.48,c(777186.928826569,6610140.13476093),NA,ISCN No SOC stock computation,59.5375,-136.09584,WGS84,Alaska,United States,30042,82P03265,36,46,NA,C,C1,NA,NA,NA,"Sandy-skeletal, mixed Dystric Cryochrept",Lutak,NA,1.7,NA,2.2,1.7,S,S,NA,NA,1.13,NA,NA,NA,0.1921,soc [oc*bd_samp],no fill,NA,5.5,5.7,NA,NA,80,20,1,NA,63,NA,0.6,NA,NA,1.4,NA,NA,0.1,NA,NA,percent_mass,NA,NA,1.7,0.1,0.2,0.2,meq 100g-1,NA,2.2,15.3,NA,meq 100g-1,24,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK100005,min,paper-birch
